Sr ,Degree 1,Degree 1 SpeCializations,Campus,Key Skills
3448,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,JAVA"
3449,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
3450,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
3451,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3452,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3453,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
3454,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
3455,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3456,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3457,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3458,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3459,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3460,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3461,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3462,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3463,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3464,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3465,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3466,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3467,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
3468,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3469,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3470,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3471,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3472,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3473,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
3474,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
3475,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
3476,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3477,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3478,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3479,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3480,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
3481,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
3482,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
3483,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
3484,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
3485,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3486,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,JAVA"
3487,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
3488,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3489,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3490,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3491,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3492,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3493,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3494,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3495,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
3496,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
3497,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
3498,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3499,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3500,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3501,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3502,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3503,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, Cprogramming, Keil"
3504,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3505,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3506,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3507,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3508,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3509,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3510,B E ,Electronics  Telecommunication Engineering,MITCOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3511,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
3512,B E ,Computer Science  Engineering,MITCOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
3513,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3514,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3515,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
3516,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3517,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3518,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3519,B E ,Electronics  Telecommunication Engineering,MITCOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3520,B E ,Electronics  Telecommunication Engineering,MITCOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3521,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3522,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3523,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3524,B E ,Electronics  Telecommunication Engineering,MITCOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3525,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3526,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3527,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3528,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3529,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3530,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3531,B E ,Electronics  Telecommunication Engineering,MITCOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3532,B E ,Electronics  Telecommunication Engineering,MITCOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3533,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3534,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3535,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3536,B E ,Mechanical,MITAOE,CATIA
3537,B E ,Mechanical,MITCOE,CATIA
3538,B E ,Mechanical,MITAOE,CATIA
3539,B E ,Mechanical,MITAOE,CATIA
3540,B E ,Mechanical,MITCOE,CATIA
3541,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3542,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3543,B E ,Computer Science  Engineering,MITAOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
3544,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3545,B E ,Electronics  Telecommunication Engineering,MITAOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3546,B E ,Mechanical,MITAOE,"CAD,CAM"
3547,B E ,Mechanical,MITAOE,AUTOCAD
3548,B E ,Mechanical,MITCOE,AUTOCAD
3549,B E ,Mechanical,MITAOE,"CAD,CAM"
3550,B E ,Mechanical,MITCOE,AUTOCAD
3551,B E ,Mechanical,MITAOE,AUTOCAD
3552,B E ,Mechanical,MITAOE,"CAD,CAM"
3553,B E ,Mechanical,MITCOE,"CAD,CAM"
3554,B E ,Mechanical,MITCOE,"CAD,CAM"
3555,B E ,Mechanical,MITAOE,AUTOCAD
3556,B E ,Electronics  Telecommunication Engineering,MITCOE,"AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3557,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3558,B E ,Electronics  Telecommunication Engineering,MITAOE,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3559,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
3560,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3561,B E ,Electronics  Telecommunication Engineering,MITCOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3562,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3563,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3564,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3565,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3566,B E ,Mechanical,MITCOE,"ProE,CATIA"
3567,B E ,Mechanical,MITCOE,"ProE,CATIA"
3568,B E ,Mechanical,MITCOE,"ProE,CATIA"
3569,B E ,Mechanical,MITCOE,"ProE,CATIA"
3570,B E ,Mechanical,MITCOE,"ProE,CATIA"
3571,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3572,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3573,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3574,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3575,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3576,B E ,Mechanical,MITCOE,"CAD,CAM"
3577,B E ,Mechanical,MITCOE,AUTOCAD
3578,B E ,Mechanical,MITCOE,AUTOCAD
3579,B E ,Mechanical,MITAOE,"CAD,CAM"
3580,B E ,Mechanical,MITAOE,AUTOCAD
3581,B E ,Mechanical,MITAOE,AUTOCAD
3582,B E ,Mechanical,MITCOE,"CAD,CAM"
3583,B E ,Mechanical,MITCOE,"CAD,CAM"
3584,B E ,Mechanical,MITAOE,"ProE,CATIA"
3585,B E ,Mechanical,MITCOE,"ProE,CATIA"
3586,B E ,Mechanical,MITCOE,"ProE,CATIA"
3587,B E ,Mechanical,MITCOE,"ProE,CATIA"
3588,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3589,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3590,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3591,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3592,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
3593,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3594,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
3595,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3596,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
3597,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3598,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3599,B E ,Electronics  Telecommunication Engineering,MITAOE,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3600,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
3601,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3602,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3603,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3604,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3605,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3606,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3607,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
3608,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3609,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3610,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
3611,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3612,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3613,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,JAVA"
3614,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
3615,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
3616,B E ,Mechanical,MITAOE,"SOLIDWORKS, AUTOCAD, CREO"
3617,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3618,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3619,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3620,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3621,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,JAVA"
3622,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,JAVA"
3623,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
3624,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
3625,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3626,B E ,Mechanical,MITAOE,CATIA
3627,B E ,Mechanical,MITCOE,"CAD,CAM"
3628,B E ,Mechanical,MITCOE,AUTOCAD
3629,B E ,Mechanical,MITAOE,AUTOCAD
3630,B E ,Mechanical,MITCOE,"CAD,CAM"
3631,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3632,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3633,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3634,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3635,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
3636,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3637,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
3638,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,PCB design"
3639,B E ,Electronics  Telecommunication Engineering,MITCOE,"C,PCB design"
3640,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","C,PCB design"
3641,B E ,Mechanical,MITCOE,"ProE,CATIA"
3642,B E ,Mechanical,MITAOE,"ProE,CATIA"
3643,B E ,Mechanical,MITAOE,"ProE,CATIA"
3644,B E ,Mechanical,MITCOE,"ProE,CATIA"
3645,B E ,Mechanical,MITCOE,"ProE,CATIA"
3646,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3647,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
3648,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
3649,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3650,B E ,Mechanical,MITAOE,"AutoCAD, PROE"
3651,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3652,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3653,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3654,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"C,PCB design"
3655,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3656,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, C "
3657,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, C "
3658,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3659,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3660,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3661,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, C "
3662,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3663,B E ,Computer Science  Engineering,MITAOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3664,B E ,Computer Science  Engineering,MITCOE,"C, Java, CPP, HTML, CMStool, MYSQL"
3665,B E ,Electronics  Telecommunication Engineering,MITCOE,"EmbeddedC, MATLAB, C "
3666,B E ,Mechanical,MITAOE,CATIA
3667,B E ,Mechanical,MITAOE,CATIA
3668,B E ,Mechanical,MITCOE,"CAD,CAM"
3669,B E ,Mechanical,MITCOE,"CAD,CAM"
3670,B E ,Mechanical,MITCOE,AUTOCAD
3671,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, C "
3672,B E ,Electronics  Telecommunication Engineering,"MIT,Pune","EmbeddedC, MATLAB, C "
3673,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, C "
3674,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
3675,B E ,Computer Science  Engineering,MITAOE,"CPPProgramming, Core JAVA, CProgramming, MySql"
3676,B E ,Mechanical,MITAOE,"CAD,CAM"
3677,B E ,Mechanical,MITAOE,AUTOCAD
3678,B E ,Mechanical,MITAOE,"ProE,CATIA"
3679,B E ,Mechanical,MITAOE,"ProE,CATIA"
3680,B E ,Mechanical,MITCOE,"ProE,CATIA"
3681,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3682,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3683,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3684,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3685,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3686,B E ,Mechanical,MITCOE,"ProE,CATIA"
3687,B E ,Mechanical,MITAOE,"ProE,CATIA"
3688,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3689,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3690,B E ,Mechanical,MITCOE,"AutoCAD, PROE"
3691,B E ,Mechanical,MITCOE,"SOLIDWORKS, AUTOCAD, CREO"
3692,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3693,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3694,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3695,B E ,Civil Engineering,MITCOE,"MSCIT, Leadership, AUTOCAD"
3696,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
3697,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
3698,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
3699,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
3700,B E ,Electronics  Telecommunication Engineering,MITAOE,"C,JAVA"
3701,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3702,B E ,Electronics  Telecommunication Engineering,MITAOE,"EmbeddedC, MATLAB, Cprogramming, Keil"
3703,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"EmbeddedC, MATLAB, Cprogramming, Keil"
3704,B E ,Computer Science  Engineering,MITCOE,"Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
